season,zone,state,crop,households_reporting_000,planted_area_ha,harvested_area_ha,harvested_quantity_kg,yield_kg_ha,is_aggregate,source_sheet,source_table
major,South West,Ondo,TOMATO,64.1,7795.50412,7399.10546,34489690.0,4661.3324,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South West,Osun,TOMATO,107.44,24775.71115,23959.97943,45880020.0,1914.8606,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South West,Oyo,TOMATO,124.59,72706.18423,68734.51398,92006290.0,1338.5749,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South West,Zone Total,TOMATO,421.15,133535.28716,124283.42039,336957226.0,2711.2001,True,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,Nigeria,Total,TOMATO,1290.59,805057.17426,655326.89152,1201305536.0,1833.1394,True,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Benue,CASHEW,31.06,7110.426,7110.426,3080898.0,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,FCT,CASHEW,3.14,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Kogi,CASHEW,192.21,124870.8,124870.8,56167130.0,292.8589,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Kwara,CASHEW,28.09,9598.772,9598.772,7545262.0,495.8395,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Nasarawa,CASHEW,1.31,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Niger,CASHEW,2.47,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Plateau,CASHEW,12.54,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North Central,Zone Total,CASHEW,270.83,143839.1,143839.1,67744510.0,302.5878,True,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Adamawa,CASHEW,1.91,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Bauchi,CASHEW,0.48,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Borno,CASHEW,0.0,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Gombe,CASHEW,0.0,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Taraba,CASHEW,2.55,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Yobe,CASHEW,0.0,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North East,Zone Total,CASHEW,4.94,,,,,True,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Jigawa,CASHEW,0.0,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Kaduna,CASHEW,1.15,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Kano,CASHEW,0.91,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Katsina,CASHEW,0.0,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Kebbi,CASHEW,0.46,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Sokoto,CASHEW,0.0,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Zamfara,CASHEW,0.21,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,North West,Zone Total,CASHEW,2.73,,,,,True,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South East,Abia,CASHEW,4.77,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South East,Anambra,CASHEW,0.51,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South East,Ebonyi,CASHEW,6.01,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South East,Enugu,CASHEW,10.89,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South East,Imo,CASHEW,0.94,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South East,Zone Total,CASHEW,23.13,,,441211.2,209.9985,True,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South South,Akwa Ibom,CASHEW,1.85,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South South,Bayelsa,CASHEW,0.0,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
major,South South,Cross River,CASHEW,0.5,,,,,False,Crop Production2_major season,"Table 1.1: Main 9 crops highly cultivated in all Nigeria, number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the major season, Zone/State name, Agricultural Year 2022/2023."
